source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/one-america-news-network/oan-cesspool-anti-lgbtq-hate-its-supported-these-cable-providers-and
https://www.mediamatters.org/	https://www.mediamatters.org/sean-hannity/hannity-continues-radio-campaign-undermine-covid-19-vaccines-hosts-guest-who-claims
https://www.mediamatters.org/	https://www.mediamatters.org/#twitter
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-i-lie-if-im-really-cornered-or-something-i-lie
https://www.mediamatters.org/	https://www.mediamatters.org/studies
https://www.mediamatters.org/	https://www.mediamatters.org/mike-lindell/oan-has-aired-more-22-hours-mike-lindells-election-fraud-scam-symposium-just-two-days
https://www.mediamatters.org/	https://www.mediamatters.org/one-america-news-network/mike-lindells-cyber-symposium-hosts-jair-bolsonaros-son-predict-widespread
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/white-nationalists-and-far-right-personalities-are-celebrating-tucker-carlsons
https://www.mediamatters.org/	https://www.mediamatters.org/climate-energy
https://www.mediamatters.org/	https://www.mediamatters.org/news-analysis
https://www.mediamatters.org/	https://twitter.com/mmfa
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.mediamatters.org/#narrative
https://www.mediamatters.org/	https://www.mediamatters.org/broadcast-networks/tv-news-shows-largely-fail-mention-ipcc-climate-report-extreme-weather-coverage
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_oGZ7OLJDM4FApNs8xyoZMUIkjUZCXrNP16OA9NXAcMA.css
https://www.mediamatters.org/	https://www.youtube.com/channel/UC_70iWZ6ym2cglS_kv5YfmA
https://www.mediamatters.org/	https://www.mediamatters.org/?page=0
https://www.mediamatters.org/	https://www.mediamatters.org/corrections
https://www.mediamatters.org/	https://www.mediamatters.org/one-america-news-network/watch-how-one-oan-host-relentlessly-fundraises-spread-fraudulent-arizona
https://www.mediamatters.org/	https://www.mediamatters.org/cable-news/most-restrictive-abortion-law-country-just-went-effect-texas-it-was-ignored-cable-news
https://www.mediamatters.org/	https://www.mediamatters.org/archives
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-contributor-says-we-are-living-under-vaccine-apartheid-between-vaccinated-and
https://www.mediamatters.org/	https://www.mediamatters.org/mike-lindell/oan-mike-lindell-promised-second-cyber-symposium-spreading-his-election-lies
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/fox-memo-details-mask-requirements-and-vaccine-passport-system-while-network
https://www.mediamatters.org/	https://www.mediamatters.org/jeanine-pirro/these-are-jeanine-pirros-leading-advertisers
https://www.mediamatters.org/	https://action.mediamatters.org/secure/donate
https://www.mediamatters.org/	https://www.mediamatters.org/?page=1
https://www.mediamatters.org/	https://www.mediamatters.org/homepage
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_5LSecydXHB7CiNIQ5yNuQ35YHHppvhfMiKkv7_k8gqg.css
https://www.mediamatters.org/	https://www.mediamatters.org/mike-lindell/oan-ran-ads-mike-lindells-nonsense-cyber-symposium-more-150-times-just-one-week
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/laura-ingraham-warns-blm-ification-border-means-any-black-or-brown-skinned-person-should
https://www.mediamatters.org/	https://www.mediamatters.org/mike-lindell/here-are-places-airing-mike-lindells-elections-lies-his-cyber-symposium
https://www.mediamatters.org/	https://www.mediamatters.org/themes/custom/mmfa_theme/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/#arrow
https://www.mediamatters.org/	https://www.mediamatters.org/critical-race-theory/guide-right-wing-medias-critical-race-theory-strategy
https://www.mediamatters.org/	https://www.mediamatters.org/
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-has-spent-last-8-months-mocking-and-downplaying-threat-covid-19-variants
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclair-reporting-misleadingly-portrays-federal-efforts-limit-gun
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/foxs-effort-undermine-vaccines-has-only-worsened
https://www.mediamatters.org/	https://www.mediamatters.org/charlie-kirk/charlie-kirk-deputize-citizen-force-put-them-border-order-protect-white-demographics
https://www.mediamatters.org/	https://www.mediamatters.org/war-afghanistan/two-weeks-after-kabuls-fall-major-us-newspapers-overwhelmingly-featured-right
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/anti-trans-bills-are-tearing-right-inside
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-groups-around-world-are-promoting-unprescribed-livestock-medications-covid-19
https://www.mediamatters.org/	https://www.mediamatters.org/contact-us
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-returns-fox-news-advertisers-are-staying-away
https://www.mediamatters.org/	https://www.mediamatters.org/privacy
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/murdochs-want-tucker-carlsons-blood-soaked-conspiracy-theories
https://www.mediamatters.org/	https://use.typekit.net/jqh3ujo.css
https://www.mediamatters.org/	https://www.mediamatters.org/newsmax/newsmax-airs-mike-lindells-cyber-symposium-ad-over-170-times-single-week
https://www.mediamatters.org/	https://www.mediamatters.org/#audio
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-has-aired-more-segments-trans-athletes-so-far-2021-it-did-last-two-years-combined
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/anti-vax-persuasion-problem-about-right-wing-sabotage
https://www.mediamatters.org/	https://www.mediamatters.org/terms-conditions
https://www.mediamatters.org/	https://www.mediamatters.org/abc/broadcast-news-shows-ignore-trump-coup-memo
https://www.mediamatters.org/	https://www.mediamatters.org/supreme-court/medias-blatant-failure-warning-about-threat-roe-v-wade
https://www.mediamatters.org/	https://www.mediamatters.org/#instagram
https://www.mediamatters.org/	https://www.mediamatters.org/#facebook
https://www.mediamatters.org/	https://fonts.googleapis.com/css?family=Barlow:400,400i,600,600i,700,700i
https://www.mediamatters.org/	https://www.mediamatters.org/joe-rogan-experience/joe-rogan-fearmongers-vaccine-passports-will-lead-social-credit-system-similar
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-cares-about-pandemic-only-when-it-can-use-it-fearmonger-about-immigration
https://www.mediamatters.org/	https://www.mediamatters.org/lgbtq
https://www.mediamatters.org/	https://www.mediamatters.org/one-america-news-network/oans-months-long-campaign-against-covid-19-vaccines
https://www.mediamatters.org/	https://www.mediamatters.org/january-6-insurrection/every-step-way-right-wing-media-provided-pretext-trumps-attempted-coup
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/right-wing-figures-are-touting-vague-table-draft-arizona-audit-report
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/foxs-anti-critical-race-theory-parents-are-also-gop-activists
https://www.mediamatters.org/	https://www.mediamatters.org/nratv/nratv-now-finished-here-are-bigotry-lies-and-hatred-nra-tolerated-years
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-prime-time-power-struggle-mounts-over-texas-gubernatorial-race
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/how-tucker-carlson-lied-about-video-joe-biden-push-white-nationalist-great
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclairs-national-desk-which-frequently-airs-conservative-misinformation
https://www.mediamatters.org/	https://www.mediamatters.org/mark-levin/fox-host-mark-levin-brags-hes-been-spreading-white-nationalist-replacement-conspiracy
https://www.mediamatters.org/	https://www.mediamatters.org/2020-supreme-court-vacancy/dont-believe-right-wing-media-overturning-roe-v-wade-big-deal
https://www.mediamatters.org/	https://www.mediamatters.org/guns-public-safety
https://www.mediamatters.org/	https://www.mediamatters.org/steve-bannon/steve-bannon-touts-qanon-linked-arizona-election-announcement-decertification-process
https://www.mediamatters.org/	https://www.mediamatters.org/cnn/cable-news-fails-cover-gun-violence-public-health-crisis-it
https://www.mediamatters.org/	https://www.mediamatters.org/alex-jones/alex-jones-tucker-carlson-said-my-face-infowars-woke-him
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/swiss-study-finds-connection-between-watching-fox-news-and-vaccination-rates
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/covid-19-cases-surge-and-schools-assess-safety-measures-new-year-facebook-allowing-anti
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-obsession-critical-race-theory-numbers
https://www.mediamatters.org/	https://www.mediamatters.org/#tumblr
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/search
https://www.mediamatters.org/	https://www.mediamatters.org/job-openings
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-repeats-racist-lie-george-floyd-died-drug-overdose
https://www.mediamatters.org/	https://www.mediamatters.org/take-action
https://www.mediamatters.org/	https://www.mediamatters.org/#video
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclair-pushed-gop-talking-point-about-january-6-committee-its-misleading
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclair-broadcast-group-guest-uses-antisemitic-language-attack
https://www.mediamatters.org/	https://mediamattersforamerica.tumblr.com/
